cod_tra;nome_orgao_tra;ano_mes_tra;nome_acao_tra;valor_total_transferencia_tra;valor_transferencia_tra
1578732;Ministério da Saúde - Unidades com vínculo direto;202310;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
1578733;Ministério da Saúde - Unidades com vínculo direto;202310;PISO DE ATENCAO PRIMARIA A SAUDE;206998.51;206998.51
1578734;Ministério da Saúde - Unidades com vínculo direto;202310;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;108240;108240
1578735;Ministério da Saúde - Unidades com vínculo direto;202310;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
1578736;Ministério da Saúde - Unidades com vínculo direto;202310;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;26915.81;26915.81
1578737;Ministério da Saúde - Unidades com vínculo direto;202310;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1005;1005
1410590;Fundo Nacional de Desenvolvimento da Educação;202309;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);16540.6;16540.6
1410591;Fundo Nacional de Desenvolvimento da Educação;202309;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);45865.8;45865.8
1413931;Fundo Nacional de Assistência Social;202309;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA E D;12930.35;12930.35
1413932;Ministério da Saúde - Unidades com vínculo direto;202309;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
1413933;Ministério da Saúde - Unidades com vínculo direto;202309;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
1413934;Ministério da Saúde - Unidades com vínculo direto;202309;PISO DE ATENCAO PRIMARIA A SAUDE;24916.04;24916.04
1413935;Ministério da Saúde - Unidades com vínculo direto;202309;PISO DE ATENCAO PRIMARIA A SAUDE;41385;41385
1413936;Ministério da Saúde - Unidades com vínculo direto;202309;PISO DE ATENCAO PRIMARIA A SAUDE;206047.43;206047.43
1413937;Ministério da Saúde - Unidades com vínculo direto;202309;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;108240;108240
1413938;Ministério da Saúde - Unidades com vínculo direto;202309;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
1413939;Ministério da Saúde - Unidades com vínculo direto;202309;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
1413940;Ministério da Saúde - Unidades com vínculo direto;202309;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1005;1005
980989;Fundo Nacional de Desenvolvimento da Educação;202308;APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL;157022.91;157022.91
981982;Ministério da Saúde - Unidades com vínculo direto;202308;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
981983;Ministério da Saúde - Unidades com vínculo direto;202308;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
932359;Fundo Nacional de Desenvolvimento da Educação;202307;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;9230;9230
936324;Fundo Nacional de Assistência Social;202307;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA E D;12552.32;12552.32
936325;Fundo Nacional de Assistência Social;202307;ACOES DE PROTECAO SOCIAL BASICA;15265.54;15265.54
936326;Fundo Nacional de Assistência Social;202307;ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS);170223;170223
936327;Fundo Nacional de Assistência Social;202307;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;6162;6162
936328;Fundo Nacional de Assistência Social;202307;Múltiplo;12556.53;12556.53
936329;Ministério da Saúde - Unidades com vínculo direto;202307;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
936330;Ministério da Saúde - Unidades com vínculo direto;202307;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;1400000;1400000
936331;Ministério da Saúde - Unidades com vínculo direto;202307;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
936332;Ministério da Saúde - Unidades com vínculo direto;202307;PISO DE ATENCAO PRIMARIA A SAUDE;18218.04;18218.04
936333;Ministério da Saúde - Unidades com vínculo direto;202307;PISO DE ATENCAO PRIMARIA A SAUDE;206047.43;206047.43
936334;Ministério da Saúde - Unidades com vínculo direto;202307;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;108240;108240
936335;Ministério da Saúde - Unidades com vínculo direto;202307;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
936336;Ministério da Saúde - Unidades com vínculo direto;202307;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
833058;Fundo Nacional de Desenvolvimento da Educação;202306;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);16540.6;16540.6
833059;Fundo Nacional de Desenvolvimento da Educação;202306;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);45865.8;45865.8
833896;Fundo Nacional de Desenvolvimento da Educação;202306;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;8340;8340
833897;Fundo Nacional de Desenvolvimento da Educação;202306;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4410;4410
833898;Fundo Nacional de Desenvolvimento da Educação;202306;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5340;5340
837517;Fundo Nacional de Assistência Social;202306;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;10970.98;10970.98
837518;Ministério da Saúde - Unidades com vínculo direto;202306;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
837519;Ministério da Saúde - Unidades com vínculo direto;202306;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
837520;Ministério da Saúde - Unidades com vínculo direto;202306;PISO DE ATENCAO PRIMARIA A SAUDE;18218.04;18218.04
837521;Ministério da Saúde - Unidades com vínculo direto;202306;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
837522;Ministério da Saúde - Unidades com vínculo direto;202306;PISO DE ATENCAO PRIMARIA A SAUDE;206047.43;206047.43
837523;Ministério da Saúde - Unidades com vínculo direto;202306;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;108240;108240
837524;Ministério da Saúde - Unidades com vínculo direto;202306;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
837525;Ministério da Saúde - Unidades com vínculo direto;202306;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
837526;Ministério da Saúde - Unidades com vínculo direto;202306;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1005;1005
700302;Fundo Nacional de Desenvolvimento da Educação;202305;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);16540.6;16540.6
700303;Fundo Nacional de Desenvolvimento da Educação;202305;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);45865.8;45865.8
700304;Fundo Nacional de Desenvolvimento da Educação;202305;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;78881.22;78881.22
701722;Fundo Nacional de Desenvolvimento da Educação;202305;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;6690;6690
701723;Fundo Nacional de Desenvolvimento da Educação;202305;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5210;5210
701724;Fundo Nacional de Desenvolvimento da Educação;202305;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5000;5000
701725;Fundo Nacional de Desenvolvimento da Educação;202305;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5260;5260
706963;Fundo Nacional de Assistência Social;202305;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;32604.3;32604.3
706964;Ministério da Saúde - Unidades com vínculo direto;202305;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
706965;Ministério da Saúde - Unidades com vínculo direto;202305;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
706966;Ministério da Saúde - Unidades com vínculo direto;202305;PISO DE ATENCAO PRIMARIA A SAUDE;18307.02;18307.02
706967;Ministério da Saúde - Unidades com vínculo direto;202305;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
706968;Ministério da Saúde - Unidades com vínculo direto;202305;PISO DE ATENCAO PRIMARIA A SAUDE;205365.68;205365.68
706969;Ministério da Saúde - Unidades com vínculo direto;202305;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;108240;108240
706970;Ministério da Saúde - Unidades com vínculo direto;202305;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
706971;Ministério da Saúde - Unidades com vínculo direto;202305;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
706972;Ministério da Saúde - Unidades com vínculo direto;202305;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1005;1005
23290;Fundo Nacional de Assistência Social;202303;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;10093.01;10093.01
23291;Ministério da Saúde - Unidades com vínculo direto;202303;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
23292;Ministério da Saúde - Unidades com vínculo direto;202303;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
23293;Ministério da Saúde - Unidades com vínculo direto;202303;PISO DE ATENCAO PRIMARIA A SAUDE;18307.02;18307.02
23294;Ministério da Saúde - Unidades com vínculo direto;202303;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
23295;Ministério da Saúde - Unidades com vínculo direto;202303;PISO DE ATENCAO PRIMARIA A SAUDE;205365.68;205365.68
23297;Ministério da Saúde - Unidades com vínculo direto;202303;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
23296;Ministério da Saúde - Unidades com vínculo direto;202303;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;106764;106764
23298;Ministério da Saúde - Unidades com vínculo direto;202303;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;25552.98;25552.98
23299;Ministério da Saúde - Unidades com vínculo direto;202303;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;3015;3015
19664;Fundo Nacional de Desenvolvimento da Educação;202303;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);16540.6;16540.6
19665;Fundo Nacional de Desenvolvimento da Educação;202303;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);45865.8;45865.8
14675;Ministério da Saúde - Unidades com vínculo direto;202302;PISO DE ATENCAO PRIMARIA A SAUDE;205513.76;205513.76
14676;Ministério da Saúde - Unidades com vínculo direto;202302;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;106764;106764
14677;Ministério da Saúde - Unidades com vínculo direto;202302;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
14674;Ministério da Saúde - Unidades com vínculo direto;202302;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
11008;Fundo Nacional de Desenvolvimento da Educação;202302;APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL;146613.36;146613.36
11006;Fundo Nacional de Desenvolvimento da Educação;202302;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);12686.4;12686.4
11007;Fundo Nacional de Desenvolvimento da Educação;202302;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);34463.4;34463.4
14667;Fundo Nacional de Assistência Social;202302;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;10027.84;10027.84
14668;Fundo Nacional de Assistência Social;202302;ACOES DE PROTECAO SOCIAL BASICA;3750.67;3750.67
14669;Fundo Nacional de Assistência Social;202302;ACOES DE PROTECAO SOCIAL BASICA;17438.84;17438.84
14670;Ministério da Saúde - Unidades com vínculo direto;202302;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
14671;Ministério da Saúde - Unidades com vínculo direto;202302;IMPLEMENTACAO DE POLITICAS DE ATENCAO PRIMARIA A SAUDE;160.61;160.61
14672;Ministério da Saúde - Unidades com vínculo direto;202302;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
14673;Ministério da Saúde - Unidades com vínculo direto;202302;PISO DE ATENCAO PRIMARIA A SAUDE;18307.02;18307.02
8727;Ministério da Saúde - Unidades com vínculo direto;202301;PISO DE ATENCAO PRIMARIA A SAUDE;185614.14;185614.14
8726;Ministério da Saúde - Unidades com vínculo direto;202301;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
4962;Sem informação;202301;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;1130683.62;1130683.62
4963;Sem informação;202301;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;3431.55;3431.55
4964;Sem informação;202301;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;713783.96;713783.96
4965;Sem informação;202301;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);2169142.8;2169142.8
4966;Sem informação;202301;TRANSFERENCIA DE REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE COMBUSTIVEIS;110.76;110.76
4967;Sem informação;202301;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;457.95;457.95
4968;Sem informação;202301;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);56625.97;56625.97
4969;Sem informação;202301;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;11892.26;11892.26
8723;Ministério da Saúde - Unidades com vínculo direto;202301;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
8724;Ministério da Saúde - Unidades com vínculo direto;202301;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
8725;Ministério da Saúde - Unidades com vínculo direto;202301;PISO DE ATENCAO PRIMARIA A SAUDE;16573.26;16573.26
8728;Ministério da Saúde - Unidades com vínculo direto;202301;TRANSFERENCIA AOS ENTES FEDERATIVOS PARA O PAGAMENTO DOS VENCIMENTOS DOS AGENTES COMUNITARIOS DE SAU;106764;106764
8729;Ministério da Saúde - Unidades com vínculo direto;202301;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2930206;Sem informação;202212;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;487424.34;487424.34
2930207;Sem informação;202212;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
2930208;Sem informação;202212;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;700759.73;700759.73
2930209;Sem informação;202212;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);3576629.61;3576629.61
2930210;Sem informação;202212;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;172.57;172.57
2930211;Sem informação;202212;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);59496.93;59496.93
2930212;Sem informação;202212;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;26483.49;26483.49
2931615;;202212;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;111728.48;111728.48
2931616;;202212;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;286500;286500
2934827;;202212;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5660;5660
2942531;;202212;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;9563.02;9563.02
2942532;;202212;ACOES DE PROTECAO SOCIAL BASICA;1434.07;1434.07
2942533;;202212;ACOES DE PROTECAO SOCIAL BASICA;1912.1;1912.1
2942534;;202212;ACOES DE PROTECAO SOCIAL BASICA;3750.67;3750.67
2942535;;202212;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2942536;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
2942537;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;8591.4;8591.4
2942538;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;13709.46;13709.46
2942539;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;20486;20486
2942540;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
2942541;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;99384;99384
2942542;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;99384;99384
2942543;;202212;PISO DE ATENCAO PRIMARIA A SAUDE;193970.92;193970.92
2942544;;202212;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
2942545;;202212;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2942546;;202212;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2942547;;202212;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1000;1000
41731;Ministério da Saúde - Unidades com vínculo direto;202212;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
27353;Sem informação;202212;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;487424.34;487424.34
27354;Sem informação;202212;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2658.08;2658.08
27355;Sem informação;202212;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;700759.73;700759.73
29000;;202212;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;286500;286500
27356;Sem informação;202212;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);3576629.61;3576629.61
29001;Fundo Nacional de Desenvolvimento da Educação;202212;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;111728.48;111728.48
27357;Sem informação;202212;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;172.57;172.57
27358;Sem informação;202212;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);59496.93;59496.93
27359;Sem informação;202212;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;26483.49;26483.49
32848;Fundo Nacional de Desenvolvimento da Educação;202212;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5660;5660
41716;Fundo Nacional de Assistência Social;202212;APOIO AOS ENTES FEDERADOS POR MEIO DO INDICE DE GESTAO DESCENTRALIZADA DO PROGRAMA AUXILIO BRASIL - ;9563.02;9563.02
41717;Fundo Nacional de Assistência Social;202212;ACOES DE PROTECAO SOCIAL BASICA;1434.07;1434.07
41718;Fundo Nacional de Assistência Social;202212;ACOES DE PROTECAO SOCIAL BASICA;1912.1;1912.1
41719;Fundo Nacional de Assistência Social;202212;ACOES DE PROTECAO SOCIAL BASICA;3750.67;3750.67
41720;Ministério da Saúde - Unidades com vínculo direto;202212;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
41721;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
41722;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;8591.4;8591.4
41723;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;13709.46;13709.46
41724;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;20486;20486
41725;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;25709;25709
41726;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;99384;99384
41727;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;99384;99384
41728;Ministério da Saúde - Unidades com vínculo direto;202212;PISO DE ATENCAO PRIMARIA A SAUDE;193970.92;193970.92
41729;Ministério da Saúde - Unidades com vínculo direto;202212;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;1477.6;1477.6
41730;Ministério da Saúde - Unidades com vínculo direto;202212;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
